Image,Segmentation,Transcription,Threshold
a06-147-03.png,ok,realization that West Germany would not survive even a few hours,176
a06-147-04.png,ok,of a third world war. The best way to rule out such a tragic,175
a06-147-05.png,ok,contingency would be to sign a peace treaty to remove the cancerous,177
a06-147-06.png,ok,growth of West Berlin's occupation status.,178
a06-152-00.png,err,Behind Bonn's slogan of German self-,182
a06-152-01.png,ok,determination is the intention to impose,182
a06-152-02.png,ok,on East Germany the regime existing in,182
a06-152-03.png,ok,West Germany. REFUGEES are pouring out,182
a06-152-04.png,ok,# of East Germany into West,182
a06-152-05.png,ok,Berlin faster than ever. Mr. K's latest,182
a06-152-06.png,ok,"speech scared 1,157 East Germans to",182
a06-152-07.png,ok,cross into West Berlin's reception centre,182
a06-152-08.png,ok,DURING MONDAY NIGHT. And officials,182
a06-152-09.png,ok,expect the total to leap to,182
a06-152-10.png,ok,"3,000 a day.",182
a06-157-00.png,ok,This figure has been surpassed only on the eve of the,178
a06-157-01.png,err,"East German disturbances on July 17, 1953. And officials",178
a06-157-02.png,err,fear it may be too much for the city's refugee camps.,176
a06-157-03.png,ok,They will overflow and private houses will have to be used.,177
b01-000-00.png,ok,Prime Minister after Prime Minister speaks out,190
b01-000-01.png,ok,in revulsion against the South African,190
b01-000-02.png,ok,Government's policy of apartheid as we wait,190
b01-000-03.png,ok,for the curtain to rise on the Commonwealth,190
b01-000-04.png,ok,Conference in London. Will it end with,190
b01-000-05.png,ok,South Africa's exclusion from the,182
b01-000-06.png,ok,Commonwealth? The issue is touch and go.,190
b01-004-00.png,ok,There is a possibility that it will not be,191
b01-004-01.png,ok,settled at this conference. It may be agreed to,191
b01-004-02.png,ok,wait until South Africa actually becomes a,191
b01-004-03.png,ok,Republic later in the year. But if a final,191
b01-004-04.png,ok,"decision is to be faced now, on which side",182
b01-004-05.png,ok,do the strongest arguments lie? THE Archbishop,182
b01-004-06.png,ok,of Capetown has shown that the matter is,182
b01-004-07.png,ok,not clear-cut.,191
b01-009-00.png,ok,The Archbishop has long been a courageous,191
b01-009-01.png,ok,fighter against apartheid. He must be heard,191
b01-009-02.png,ok,with attention. On purely practical grounds he,191
b01-009-03.png,ok,holds that it would be a mistake to expel,191
b01-009-04.png,ok,"South Africa, weakening the whites who are",191
b01-009-05.png,ok,working for a change of policy. In his view,182
b01-009-06.png,ok,it would also be against the interests of the,191
b01-009-07.png,ok,Africans.,182
b01-014-00.png,ok,He holds that more pressure can be put on South,182
b01-014-01.png,ok,Africa while she remains in the Commonwealth,182
b01-014-02.png,ok,than could be exercised were she cut off from it.,182
b01-014-03.png,ok,"On the other hand, those who favour expulsion, inclu-",182
b01-014-04.png,ok,"ding African leaders, feel that nothing less than the",176
b01-014-05.png,ok,shock of expulsion will weaken the grip of Dr.,176
b01-014-06.png,err,Verwoerd and the Nationalists. They point out,176
b01-014-07.png,err,that Dr. Verwoerd refuses to consider abandoning,182
b01-014-08.png,ok,the apartheid policy.,176
b01-018-00.png,ok,THE Commonwealth is a multi-racial society. A,182
b01-018-01.png,ok,policy of racial discrimination in any of its countries,182
b01-018-02.png,err,is surely the one thing that it could not survive.,182
b01-018-03.png,ok,Whatever statesmen say at the conference table in,182
b01-018-04.png,ok,"London, millions at home would regard as fraudulent",182
b01-018-05.png,ok,a Commonwealth which had room for a racist,172
b01-018-06.png,ok,South Africa. And this is a Commonwealth in,182
b01-018-07.png,ok,which five citizens are coloured for every one,182
b01-018-08.png,ok,who is white.,172
b01-023-00.png,ok,"Seen in this wider picture, a South Africa that clings to",172
b01-023-01.png,ok,apartheid is a menace to the Commonwealth and a,172
b01-023-02.png,ok,liability to the whole Western world. A practical,182
b01-023-03.png,ok,solution would be for the Commonwealth to draft,182
b01-023-04.png,ok,a set of principles excluding race discrimination.,182
b01-023-05.png,ok,"And so leave South Africa to make the grade,",172
b01-023-06.png,ok,or go out.,182
b01-027-00.png,ok,THE Queen and the Duke of Edinburgh come home,182
b01-027-01.png,ok,tonight from their tour in the East. The duke's,182
b01-027-02.png,err,trigger-finger and the ritual slaughter of beasts,189
b01-027-03.png,ok,have taken the headlines in this country.,189
b01-027-04.png,ok,"Nevertheless, the tour has been an immense",182
b01-027-05.png,ok,success. The Queen has won a triumph. It,182
b01-027-06.png,ok,would be pleasanter if such cruel and feudal,182
b01-027-07.png,ok,performances as tiger and rhino hunts were,182
b01-027-08.png,ok,dropped from future Royal programmes.,182
b01-033-00.png,ok,But the Queen and the Duke have pleased millions by,182
b01-033-01.png,ok,their visit. The warmth of their welcome in India and,182
b01-033-02.png,ok,Pakistan are happy memories. WEST GERMANY - followed,182
b01-033-03.png,ok,yesterday by the Dutch - has made the gesture,189
b01-033-04.png,ok,of a good neighbour. She has put up the value,182
b01-033-05.png,ok,of her money.,182
b01-038-00.png,ok,"Certainly, the rise is very small. But it is a step",182
b01-038-01.png,err,in the direction of live-and-let-live. Hopes,182
b01-038-02.png,ok,will now grow brighter of further international,189
b01-038-03.png,ok,"co-operation, which is the only way to solve the",189
b01-038-04.png,ok,payments difficulties that upset the Western world.,182
b01-038-05.png,ok,"Britain and the U.S., which have problems with",182
b01-038-06.png,ok,"their balances, will gain some immediate help.",189
b01-038-07.png,ok,What it means in practical terms is that our,189
b01-038-08.png,ok,exports to Germany will now be a little cheaper,182
b01-038-09.png,ok,"for Germans to buy, while the goods which",182
b01-038-10.png,ok,Germany exports will be made a little dearer.,189
b01-044-00.png,ok,Booming Germany is deliberately encouraging more imports,197
b01-044-01.png,ok,as a means to curb rising prices at home. She is,197
b01-044-02.png,ok,also aware how # unpopular she has been growing,196
b01-044-03.png,ok,by failing until now to co-operate as a creditor nation,197
b01-044-04.png,ok,should. Germany exports much more than she imports.,194
b01-044-05.png,ok,For upwards of five years the world's reserves of,194
b01-044-06.png,ok,dollars have been drained into Germany.,197
b01-049-00.png,ok,There they have stayed uselessly locked up because,201
b01-049-01.png,ok,Germany has no tradition of trading abroad. In addition,199
b01-049-02.png,ok,the strength of Germany's trading position has attracted,198
b01-049-03.png,ok,"speculators to hold marks rather than pounds or dollars,",199
b01-049-04.png,err,"hoping for the mark to rise, as has now happened.",196
b01-049-05.png,ok,WILL the new valuation be enough to correct,197
b01-049-06.png,err,Germany's massive trading surplus and choke,198
b01-049-07.png,ok,off speculation against dollar and pound?,197
b01-053-00.png,err,"That is doubtful. If however, in addition to her new",196
b01-053-01.png,err,"good-neighbour gesture, Germany takes a really big",196
b01-053-02.png,ok,"share in giving aid to underdeveloped nations, the",196
b01-053-03.png,err,world outlook will be brighter. What gives rise,197
b01-053-04.png,ok,to optimism is the sign that Germany and the,190
b01-053-05.png,ok,other leading Western nations are at long last,191
b01-053-06.png,ok,moving towards a solution of currency problems,195
b01-053-07.png,ok,by co-operation.,193
b01-057-00.png,ok,"A CURIOUS advertisement on page nine, paid",162
b01-057-01.png,ok,for by that curious body Moral Re-Armament.,162
b01-057-02.png,ok,Those who lend their names to this kind of,162
b01-057-03.png,ok,"advertisement are worthy people, a little innocent",152
b01-057-04.png,ok,"of politics, perhaps, or carried away by the",152
b01-057-05.png,ok,idea that moral regeneration would solve,162
b01-057-06.png,ok,all our problems. So it would. While we are,162
b01-057-07.png,ok,"waiting for the millenium, however, most of us",162
b01-057-08.png,ok,would prefer to put our hopes for earthly justice in,162
b01-057-09.png,ok,"instruments of democracy, such as trade unions",162
b01-057-10.png,ok,and our local and national Parliaments.,162
b01-062-00.png,ok,Should the Herald publish such advertisements?,162
b01-062-01.png,ok,This is a difficult question. It would obviously,162
b01-062-02.png,ok,be wrong to refuse all political advertisements with,162
b01-062-03.png,err,which we disagree. When an advertisement,162
b01-062-04.png,ok,contains statements whose factual truth is,162
b01-062-05.png,ok,"doubtful, or where the total content would be",162
b01-062-06.png,ok,"deeply repugnant to our readers, it is right to",162
b01-062-07.png,ok,exercise editorial discretion. The MRA,162
b01-062-08.png,ok,"advertisement falls into neither category, though",162
b01-062-09.png,ok,many readers will dislike it.,162
b01-073-00.png,ok,The first reaction of the Sudanese,172
b01-073-01.png,ok,Government was to denounce the United,172
b01-073-02.png,err,"Nations for ""negligence and impotence,"" and",172
b01-073-03.png,ok,to say that its 400 troops in the Congo,172
b01-073-04.png,ok,would be taken home. The reaction can be,162
b01-073-05.png,ok,understood. The Sudan's concern for its,162
b01-073-06.png,ok,men is natural. But this could hardly be,172
b01-073-07.png,ok,a # dignified exit. IF the UN is,162
b01-073-08.png,ok,"blamed for being weak, it would be",172
b01-073-09.png,ok,"more logical to send in more men,",172
b01-073-10.png,ok,not weaken it further by desertion.,172
b01-079-00.png,ok,It is unjust to pass the buck to Mr.,172
b01-079-01.png,ok,Hammarskjold and the UN's servants. The,172
b01-079-02.png,ok,responsibility rightly belongs to the nations,172
b01-079-03.png,ok,which have undertaken the task of pre-,172
b01-079-04.png,ok,serving peace in the Congo. That is not a,162
b01-079-05.png,ok,"ceremonial duty, and the soldiers have every",162
b01-079-06.png,ok,right to blame the politicians unless they see,172
b01-079-07.png,ok,it through. When the United Nations instructed,172
b01-079-08.png,ok,Mr. Hammarskjold to use force if necessary to,162
b01-079-09.png,ok,"prevent civil war, it was clear that new dangers",172
b01-079-10.png,ok,would arise unless it gave him the political ...,172
b01-084-00.png,ok,That was the first point that Mr. Hammarskjold,172
b01-084-01.png,err,made. India has responded handsomely by providing,172
b01-084-02.png,ok,"3,000 men, who must take about a fortnight to arrive.",172
b01-084-03.png,ok,"If the UN forces were thick enough on the ground,",172
b01-084-04.png,err,such incidents as that at Matadi would not,162
b01-084-05.png,ok,happen. THE UN's ability to keep peace depends,172
b01-084-06.png,ok,simply on adequate support by the nations,172
b01-084-07.png,ok,which have set their hands to this plough.,172
b01-089-00.png,ok,The big Powers involved in the Cold War,172
b01-089-01.png,ok,must of course keep out. The Americans were,172
b01-089-02.png,ok,justified in diverting naval ships in case,172
b01-089-03.png,err,non-combatant help was wanted; but they,172
b01-089-04.png,ok,stressed that there was no intention to intervene,172
b01-089-05.png,ok,in fighting. Yesterday the ships turned away,172
b01-089-06.png,err,"again, satisfied that they were not required.",172
b01-089-07.png,ok,It is to be hoped that the UN will be,172
b01-089-08.png,ok,re-established in their port by negotiation,172
b01-089-09.png,ok,and that there will be no more outrages.,172
b01-094-00.png,err,"But back, Mr. Hammarskjold is determined,",172
b01-094-01.png,ok,they must go. The best news for the Congo,172
b01-094-02.png,ok,would be agreement between its rival,172
b01-094-03.png,ok,political leaders. Through the patient efforts,172
b01-094-04.png,ok,of UN conciliators they are meeting for,172
b01-094-05.png,ok,"the first time, in Malagasy (formerly",172
b01-094-06.png,err,Madagascar). THE world will sigh with,172
b01-094-07.png,ok,relief when this strife-torn land gets,172
b01-094-08.png,ok,itself a government which all outsiders,172
b01-094-09.png,ok,can recognise.,162
b01-113-00.png,ok,ONLY a man wrapped in the impenetrable cocoon of what he regards,162
b01-113-01.png,ok,"as a divine mission could have spoken of apartheid as ""a",162
b01-113-02.png,ok,"policy of good neighbourliness."" We may be sure that",162
b01-113-03.png,ok,he is not being hypocritical. That is what he,162
b01-113-04.png,ok,really believes. A good neighbour to those Africans,162
b01-113-05.png,ok,"who, under apartheid, will be forced back to",162
b01-113-06.png,ok,their tribal reserves with no prospect but a,162
b01-113-07.png,ok,cramped and primitive existence.,162
b01-118-00.png,ok,A good neighbour to those Africans who will con-,162
b01-118-01.png,ok,tinue to live as hewers of wood and drawers of,162
b01-118-02.png,ok,"water in the white areas of South Africa, without rights",162
b01-118-03.png,ok,and without hope. THE same sort of good neighbour,162
b01-118-04.png,ok,that he proved to be to the Jews fleeing from,162
b01-118-05.png,ok,Hitler in the thirties. It was Dr. Verwoerd who,162
b01-118-06.png,ok,led a protest against admitting any of them,172
b01-118-07.png,ok,"because they would ""defile"" the national",172
b01-118-08.png,ok,white stock.,162
b01-122-00.png,ok,It is impossible to make contact with Dr. Ver-,162
b01-122-01.png,ok,woerd in his nightmare world. It is this that,162
b01-122-02.png,ok,makes illusory any hopes that he may be in-,162
b01-122-03.png,ok,fluenced to change course. The Archbishop of,162
b01-122-04.png,ok,"Capetown, Dr. Joost de Blank, has pleaded that",162
b01-122-05.png,ok,South Africa should be allowed to stay in the,162
b01-122-06.png,ok,"Commonwealth. Otherwise, he says, those inside the",172
b01-122-07.png,ok,country who still oppose apartheid will be,172
b01-122-08.png,ok,left even more isolated and alone.,152
b01-127-00.png,err,"The views of the Archbishop, who has",182
b01-127-01.png,ok,maintained an unflinching witness to what,182
b01-127-02.png,ok,"Christianity really means, must carry weight. But",182
b01-127-03.png,ok,"what, in fact, can the other Commonwealth countries",182
