Image,Transcription,Length
071_131_002_04_09.png,"3 . Mischief by Infants and Persons insane ,  ( under which lat=",64
071_131_002_04_11.png,": ter a pellation are included Ideots and Maniacs , )  is provided a=",69
071_131_002_04_12.png,: gainst in all civilized Nations by the regulations which place,64
071_131_002_04_14.png,persons of those descriptions under the guardianship of particu=,64
071_131_002_04_15.png,: lar persons appointed for that purpose . This source coincides,64
071_131_002_04_18.png,"sometimes with one , sometimes with another , of the sources ensuing ;",70
071_131_002_04_19.png,since it is scarcely in any other way than by putting in action,63
071_131_002_04_20.png,one or other of that formidable list of physical forces that the,64
071_131_002_04_21.png,irrational agency of an infant or ideot or a madman can,55
071_131_002_04_22.png,produce any mischief extensive enough to be entitled to the,59
071_131_002_04_23.png,appellation of a local calamity .,33
071_131_002_04_24.png,Animals that may be considered as noxious to man may,52
071_131_002_04_25.png,be distinguished into such as are noxious to his property alone ; and,69
071_131_002_04_26.png,such as are noxious to his person as well as property . Under the,65
071_131_002_04_27.png,notion true or false of their being noxious to some article or other,68
071_131_004_03_01.png,Of Semi-public Offences in General .,36
071_131_004_04_01.png,practice that seems to have the remotest tendency to weaken either,66
071_131_004_04_02.png,are afforded  <gap/>  by,24
071_131_004_04_03.png,those artificial barriers or such natural  ( a )  ones as the course of the,75
071_131_004_04_04.png,"country , and the nature of the soil . affect",45
071_131_004_04_05.png,"Submersion , or the sinking of navigable vessels , a calamity not",65
071_131_004_04_06.png,"materially distinct from Inundation , is almost every where pro=",64
071_131_004_05_02.png,[  ( a )  Natural ones ]  By the Roman Law under Justinian it was made,70
071_131_004_05_04.png,penal to damage or destroy a sycamore tree  ( arbor  <gap/>   )  upon,69
071_131_004_05_05.png,the banks of the Nile . Heinec . Elem . Sur . Civ . Pars . VII . Lib . 47 . Tit . XI .  § .,91
071_131_004_05_06.png,"128 . L . 10 ff , h . t . The roots of this tree it should seem were of use by",78
071_131_004_05_07.png,forming a kind of fence which served to detain the sand and prevent,67
071_131_004_05_08.png,its being washed away .  +,26
071_131_004_05_09.png,There are several other plants which are protected in the same,62
071_131_004_05_10.png,view . In Denmark the plant called Sandharre :  Elymus arenarius Linn .,71
071_131_004_05_11.png,"System . Nal . 91 . 1 . ed . dec . Flora Suecica , III . The Hielm , called in Holland",86
071_131_004_05_13.png,Helm . Arundo arenaria Linn . System :  87 . 6 . Flor :  Suec . 108 .  <gap/>  Scan=,84
071_131_004_05_14.png,: icum 336 . and several other Plants . See Lettres sur le Dannemarc Vol . 2 .,78
071_131_004_05_15.png,"Lett . 26 . p . 162 , 163 . And Cod . Dan . L 6 . c . 17 .  § . 19 . See also Barrington ' s",92
071_131_004_05_16.png,"Observations , on the Stat . sub regno Mariae  .",48
071_131_004_05_17.png,By the British Law a kind of Rush is forbidden to be cut,56
071_131_004_05_18.png,on the North West Coasts of England or in any part of Scotland . See Stat .,75
071_131_004_05_19.png,15 . Geo . II . c . 33 . §  . 6 and 9 . In the Statute the Plant is called Starr or,83
071_131_004_05_20.png,Bent :  which according to Hudson Flor . Ang . V . 2 . p . is the,65
071_132_001_03_01.png,Of Semi-public Offences in General .,36
071_132_001_04_01.png,provided against with more or less attention in the laws relative to navi=,74
071_132_001_04_02.png,"7 . Tempest is provided against in the way of administration , by the",69
071_132_001_04_04.png,formation and improvement of harbours and by the erection of light-,67
071_132_001_04_05.png,": houses :  in the way of legislation , by penalties annexed to such prac=",74
071_132_001_04_06.png,: tices as are supposed directly or indirectly to contribute to the da=,71
071_132_001_04_07.png,: maging of such works :  also by various provisions in the Laws of,67
071_132_001_04_09.png,8 . As to Blight or the deleterious influence which the atmosphere is apt to,76
071_132_001_04_10.png,exert on certain objects in certain situations when sharpened by cold or im=,76
071_132_001_04_11.png,": pregnated with noxious effluvia , I know of no particular instance where",74
071_132_001_04_12.png,special measures are taken by any Law for the express purpose of guar=,70
071_132_001_04_13.png,: ding against the calamity ; It may be considered however as an offence,72
071_132_001_04_14.png,"the tendency of which is to bring on this calamity , wherever any injury",72
071_132_001_04_15.png,is done to walls or woods or other barriers which have been establish=,70
071_132_001_04_16.png,: ed or preserved as a means of defending a country against the influ=,70
071_132_001_04_17.png,: ence of such causes .,23
071_132_001_04_18.png,The guarding against the calamity of Conflagration is an object,63
071_132_001_04_19.png,"which is more or less attended to in every civilized State . In Towns ,",71
071_132_001_04_20.png,"by laying in supplies of water , providing machines for applying",64
071_132_001_04_21.png,"it where it may be wanted , and making it the business of particu=",66
071_132_001_04_22.png,: lar persons to betake themselves upon the first alarm to the place,68
071_132_001_04_23.png,"of danger , and employ the requisite measures for suppressing it . So much",74
071_132_001_04_24.png,"in the way of administration . In the way of Legislation , by regulating",72
071_133_002_03_01.png,Of Semi-public Offences in General .,36
071_133_002_04_01.png,particular part of a particular state can be beaten or imprisoned or robbed at,78
071_133_002_04_02.png,"once ; even if they were , as it might be known the instant the offence was",75
071_133_002_04_03.png,"committed , who they were that had been sufferers , it would not be an Of=",74
071_133_002_04_04.png,": fence against the Class as such , but so many Offences against so many",72
071_133_002_04_05.png,individuals . But nothing can more easily happen than that all the,66
071_133_002_04_06.png,"members of any corporation , or sect , or political state should be defamed",75
071_133_002_04_08.png,or  <gap/>  at once . So also may all the members of a particular pro=,70
071_133_002_04_09.png,: fession or trade indiscriminately be prejudiced in their professional,71
071_133_002_04_10.png,or commercial capacity ; for instance by any such practices of a per=,69
071_133_002_04_11.png,: son of the same profession or trade as are calculated to give him an,70
071_133_002_04_12.png,unfair advantage over his fellows .,35
071_133_002_05_01.png,In these cases the immediate object of the offence is the class,63
071_133_002_05_02.png,"itself :  but the special damage , if there is any , falls upon individu=",73
071_133_002_05_03.png,": als . Where there is no special damage therefore , the Offender can only be",77
071_133_002_05_04.png,punished criminally in behalf of the class at large :  where there is spe=,74
071_133_002_05_05.png,=cial damage he may be punished civilly as well as criminally,61
071_133_002_05_06.png,in behalf as well of the class as of the particular individuals damnifi=,72
071_133_002_05_07.png,: ed . Thus if a man spread a calumnious report of the Jews for in=,67
071_133_002_05_08.png,": stance , and no particular damage can be proved to have happened ,",68
071_133_002_05_09.png,person of that persuasion,25
071_133_002_05_10.png,"in consequence of the report , to any particular Jew , the Offender can",71
071_133_002_05_11.png,only be punished criminally as for defaming the Jewish Sect ; but,65
071_133_002_05_12.png,if in consequence of the defamation a mob rises and ill treats the per=,71
071_133_003_03_01.png,Of Semi-public Offences in General .,36
071_133_003_04_01.png,persons or destroys the property of particular individuals among the,68
071_133_003_04_02.png,Jews he may be not only punished criminally for the calumny,59
071_133_003_04_03.png,"thrown on the Sect , but made civilly responsible for the particular",68
071_133_003_04_04.png,mischief done to the individual Jews whose persons or property,62
071_133_003_04_05.png,were thus attacked .,20
071_133_003_04_06.png,"As to any farther particulars relative to this head , they",58
071_133_003_04_08.png,must depend upon the particular class in question . They are therefore,70
071_133_003_04_10.png,of a local nature ; and are without the limits of the present under=,68
071_139_003_03_01.png,Destruction or Endamagement .,29
071_139_003_03_02.png,Of obstinate Waste or Usurpation .,34
071_139_003_04_01.png,that the punishment shall outweigh the profit,45
071_139_003_04_02.png,of the Offence .  [ See Ch :   ( Proposition )  Rule . the Punish=,66
071_139_003_04_03.png,: ment for wrongfully wasting or usurping a,43
071_139_003_04_04.png,thing of the same sort bona fide or under colour,48
071_139_003_04_05.png,of title would be the being obliged to pay the,46
071_139_003_04_06.png,"price set upon it by the Judge , which pro=",43
071_139_003_04_07.png,: bably might be no more than the ordinary,42
071_139_003_04_08.png,marketable price . On the other hand the profit,47
071_139_003_04_09.png,of the offence if the thing were wasted or destroy=,51
071_139_003_04_10.png,: ed would be ordinarily the pleasure of male=,46
071_139_003_04_11.png,: volence resulting from the thought of the pain,48
071_139_003_04_12.png,of privation you will suffer at the thoughts,44
071_139_003_04_13.png,of being deprived of the thing in question .,44
071_139_003_04_14.png,Now when the marketable price of the thing,42
071_139_003_04_15.png,is comparatively small the pleasure of male=,44
071_139_003_04_16.png,: volence may much more than outweigh the,41
071_139_003_04_17.png,pain of paying it . You have a gold ring,40
071_139_003_04_18.png,for instance the materials and workmanship,42
071_139_003_04_19.png,of which are worth a guinea ; but it contains,45
071_139_003_04_20.png,the hair of your deceased wife or mistress . You,48
071_139_004_03_01.png,Destruction or Endamagement .,29
071_139_004_03_02.png,Of obstinate waster or usurpation .,35
071_139_004_04_01.png,would not part with it for a hundred pound .,44
071_139_004_04_02.png,Your adversary knowing this gets possession of,46
071_139_004_04_03.png,the ring and destroys it . For according to the rule,52
071_139_004_04_04.png,of judging which his malevolence suggests to him,48
071_139_004_04_05.png,it may be very well worth his while to pay,42
071_139_004_04_06.png,a guinea for the pleasure of exposing You to,44
071_139_004_04_07.png,so great a mortification . If the case is that he,49
071_139_004_04_08.png,sets the same ideal value on the ring that You,46
